id,imdb_id,title,year,vote_count,vote_average,popularity,genres
29109,tt1337040,Blue Seduction,2009,4.0,3.5,1.221297,"['Thriller', 'Romance']"
49190,tt0462703,Antarctic Journal,2005,14.0,5.9,1.089218,"['Horror', 'Thriller', 'Mystery', 'Foreign']"
24686,tt1366687,Love and the City,2009,14.0,5.1,1.03513,"['Comedy', 'Romance']"
277237,tt1837574,Hyena,2014,32.0,5.3,2.673658,"['Drama', 'Crime']"
146371,tt2468826,"Don't Cry, Mommy",2012,12.0,7.1,1.309583,"['Action', 'Drama']"
41945,tt0098165,The Rainbow,1989,3.0,6.3,0.726268,"['Action', 'Drama', 'Romance']"
179641,tt0109421,Chloé,1996,6.0,5.4,1.93846,"['Romance', 'TV Movie', 'Drama']"
331781,tt2870648,Amy,2015,482.0,7.5,11.12024,"['Documentary', 'Music']"
37613,tt0118686,Basil,1998,7.0,5.4,0.901256,"['Drama', 'Foreign', 'Romance']"
72183,tt0113535,The Keeper,1995,2.0,3.5,0.199284,"['Drama', 'Thriller', 'Crime']"
253622,tt3511542,That Demon Within,2014,17.0,5.6,2.071283,"['Thriller', 'Crime']"
25764,tt0473028,Dasepo Naughty Girls,2006,8.0,5.6,1.45696,"['Romance', 'Comedy']"
272892,tt2228000,In Lieu of Flowers,2013,2.0,5.5,0.125098,"['Comedy', 'Drama', 'Romance']"
29562,tt0079135,Fascination,1979,13.0,7.1,1.604674,"['Foreign', 'Horror', 'Drama']"
277702,tt2245151,Supremacy,2014,21.0,6.0,6.849918,"['Crime', 'Drama']"
57327,tt0119923,Post Coitum,1997,2.0,6.0,0.410894,"['Romance', 'Drama']"
343977,tt4692656,Tom and Jerry Spy Quest,2015,6.0,5.8,0.917742,"['Comedy', 'Animation', 'Family']"
72972,tt2027255,Tom and Jerry & The Wizard of Oz,2011,26.0,6.0,6.889644,"['Animation', 'Family']"
14787,tt0303151,Tom and Jerry: The Magic Ring,2002,36.0,6.4,3.117737,"['Animation', 'Comedy', 'Family']"
42246,tt0487176,Tom and Jerry: The Fast and the Furry,2005,22.0,7.1,2.619411,"['Family', 'Animation', 'Comedy']"
43956,tt1722638,Tom and Jerry Meet Sherlock Holmes,2010,7.0,7.3,2.149829,"['Adventure', 'Animation', 'Family']"
199753,tt3108584,Tom and Jerry's Giant Adventure,2013,22.0,4.8,4.342685,"['Animation', 'Family']"
39408,tt0049103,The Creature Walks Among Us,1956,12.0,5.5,0.546229,"['Horror', 'Science Fiction']"
251671,tt3171886,Heart Street,2014,7.0,6.7,0.90414,"['Romance', 'Comedy']"
102016,tt0259017,Swimming Upstream,2002,0.0,0.0,0.004189,"['Drama', 'Foreign']"
45302,tt0208037,The Chaos Factor,2000,2.0,5.0,0.286411,"['Drama', 'Action', 'Thriller']"
124042,tt0115788,Buried Secrets,1996,2.0,4.0,0.256955,"['Drama', 'Mystery']"
125911,tt0993755,EM,2008,4.0,6.3,0.439646,"['Drama', 'Romance']"
19598,tt1093374,Leaving Barstow,2008,2.0,7.0,0.134579,"['Drama', 'Romance']"
100061,tt1198220,Son of a Lion,2007,1.0,6.0,0.224111,"['Drama', 'War']"
55012,tt0312612,Wolves In The Snow,2002,2.0,6.5,0.367052,"['Drama', 'Action', 'Thriller', 'Crime', 'Foreign']"
56766,tt0304636,The Riverman,2004,9.0,5.1,1.107156,"['Crime', 'Drama', 'Thriller']"
115290,tt2287663,Blue Lagoon: The Awakening,2012,294.0,6.2,10.751964,"['Drama', 'Adventure', 'Romance']"
82626,tt1663673,16-love,2012,6.0,4.7,1.33834,"['Drama', 'Comedy', 'Romance', 'Family']"
16355,tt0237765,Sonic The Hedgehog: The Movie,1996,9.0,6.6,1.719684,"['Action', 'Adventure', 'Animation']"
54099,tt0887143,Hyenas,2010,8.0,2.9,1.731322,"['Drama', 'Horror']"
43027,tt0055508,Teen Kanya,1961,4.0,7.9,0.294809,"['Comedy', 'Drama', 'Fantasy']"
60087,tt0125015,Black Heat,1976,3.0,4.7,0.170712,"['Action', 'Crime', 'Drama']"
29420,tt0075850,Cinderella 2000,1977,3.0,1.0,0.413552,"['Fantasy', 'Science Fiction']"
29419,tt0207374,Carnival Magic,1981,4.0,2.5,0.153835,"['Drama', 'Fantasy']"
81937,tt0132933,Dynamite Brothers,1974,3.0,4.3,0.038888,"['Action', 'Comedy']"
3125,tt0067017,Dracula vs. Frankenstein,1971,9.0,4.0,1.513005,"['Horror', 'Science Fiction']"
42477,tt0068313,Brain of Blood,1971,1.0,1.0,0.023982,"['Horror', 'Science Fiction']"
82667,tt0065723,Five Bloody Graves,1969,4.0,3.0,0.479849,"['Western', 'Thriller']"
37042,tt0064939,Satan's Sadists,1969,6.0,3.2,0.732246,"['Drama', 'Action', 'Thriller']"
5742,tt0064160,"Cherry, Harry & Raquel!",1970,7.0,7.1,1.164316,"['Action', 'Comedy']"
5747,tt0061504,Common Law Cabin,1967,5.0,7.6,0.48006,"['Comedy', 'Drama']"
5748,tt0061719,Good Morning... and Goodbye!,1967,7.0,7.8,0.650033,"['Crime', 'Drama']"
254472,tt3300572,Stung,2015,63.0,4.9,3.51172,"['Comedy', 'Horror']"
270771,tt2558318,The Last Survivors,2014,39.0,5.8,3.336934,"['Horror', 'Thriller', 'Action']"
248934,tt2790236,Beloved Sisters,2014,20.0,5.5,14.061194,"['Romance', 'Drama', 'History']"
207454,tt0370987,Mystery Woman,2003,1.0,0.0,0.708052,"['Mystery', 'Crime', 'Thriller']"
264999,tt2268016,Magic Mike XXL,2015,716.0,6.2,8.76993,"['Comedy', 'Drama', 'Music']"
26599,tt0104149,Duel of Hearts,1992,0.0,0.0,1.213965,"['TV Movie', 'Drama', 'Mystery', 'Romance']"
200511,tt2828954,7 Minutes,2014,35.0,5.1,7.755664,"['Drama', 'Crime', 'Thriller']"
72808,tt0101548,The Flesh,1991,3.0,6.0,0.21695,"['Drama', 'Romance']"
198466,tt0091244,I Love You,1986,8.0,5.6,1.469119,"['Drama', 'Fantasy', 'Romance']"
53648,tt0078963,Seeking Asylum,1979,3.0,4.7,0.439138,"['Comedy', 'Drama', 'Foreign']"
63176,tt0068868,Liza,1972,3.0,6.8,0.682909,"['Drama', 'Romance']"
81775,tt0067896,The Audience,1972,4.0,5.8,0.802046,"['Drama', 'Comedy']"
108179,tt0064959,The Seed of Man,1969,4.0,6.6,0.145102,"['Drama', 'Science Fiction', 'Romance', 'Fantasy']"
61823,tt0057006,The Ape Woman,1964,5.0,8.2,1.172612,"['Drama', 'Comedy']"
67378,tt0057532,The Conjugal Bed,1963,5.0,4.9,0.190725,"['Drama', 'Comedy']"
99883,tt0053724,The Wheelchair,1960,8.0,7.1,1.095766,"['Comedy', 'Drama']"
110924,tt0052073,The Little Apartment,1959,4.0,7.0,0.373243,"['Drama', 'Comedy']"
348090,tt2466212,The Black Kung Fu Experience,2012,2.0,4.8,0.080002,"['Documentary', 'History']"
85956,tt1560720,The New Year,2010,5.0,6.2,0.19856,"['Drama', 'Comedy', 'Romance']"
112963,tt1615902,Vacation!,2010,1.0,5.0,0.057746,"['Comedy', 'Crime']"
172548,tt1675163,Good Night,2013,4.0,5.9,0.759277,"['Comedy', 'Drama']"
155724,tt0116224,Escape Clause,1996,6.0,4.1,0.702554,"['Thriller', 'TV Movie']"
179603,tt0026003,Woman in the Dark,1934,0.0,0.0,0.193829,"['Crime', 'Drama']"
70046,tt0104365,Grave Secrets: The Legacy of Hilltop Drive,1992,6.0,4.5,0.572073,"['Horror', 'Thriller', 'TV Movie']"
201350,tt2317171,The Confession,2013,3.0,6.0,0.417361,"['Drama', 'TV Movie']"
42916,tt1262406,Fading of the Cries,2011,10.0,3.5,2.514092,"['Horror', 'Mystery', 'Fantasy', 'Action']"
226188,tt2704578,Hidden Away,2013,0.0,0.0,1.450857,"['Mystery', 'Drama', 'Thriller']"
137310,tt0472576,Wild Hearts,2006,4.0,5.0,1.058512,"['TV Movie', 'Drama']"
107262,tt0078144,A Real American Hero,1978,0.0,0.0,0.334461,"['Crime', 'Drama']"
56608,tt0131349,Darkness Falls,1999,1.0,4.0,0.039134,"['Drama', 'Horror', 'Thriller', 'Romance', 'Foreign']"
101176,tt1612782,The Butterfly Room,2012,38.0,5.9,6.569589,"['Horror', 'Thriller']"
42971,tt0371835,Mrs. Ashboro's Cat,2003,5.0,3.6,0.304437,"['Thriller', 'Family']"
172729,tt2356500,An American Terror,2013,2.0,3.8,0.966123,"['Drama', 'Horror']"
71884,tt0218121,Model Behavior,2000,6.0,5.4,1.058851,"['Comedy', 'Family', 'Drama']"
46227,tt0117794,Susie Q,1996,8.0,3.9,3.882923,"['Comedy', 'Drama', 'Family', 'Mystery', 'TV Movie']"
98349,tt0787500,Love Comes Lately,2007,3.0,5.5,0.159727,"['Drama', 'Comedy', 'Romance']"
75329,tt1703231,Dimensions,2011,7.0,4.8,0.62706,"['Drama', 'Science Fiction']"
33429,tt1288589,Helen,2008,3.0,5.7,0.389045,"['Drama', 'Foreign']"
75657,tt1727816,Screwed,2011,12.0,5.2,1.059273,"['Action', 'Crime']"
305969,tt2014225,Forever's End,2013,4.0,3.4,0.446525,"['Thriller', 'Drama']"
68050,tt0085366,Copkiller,1983,4.0,4.5,0.416434,"['Crime', 'Thriller']"
41771,tt0105527,Tale of a Vampire,1992,3.0,5.0,0.010331,"['Romance', 'Horror', 'Drama']"
59171,tt0097707,The Lady and the Highwayman,1989,7.0,3.3,0.336878,"['Action', 'Drama', 'Foreign', 'Romance']"
15638,tt1130993,Ultimate Heist,2009,31.0,4.7,5.482028,"['Action', 'Adventure', 'Thriller']"
57709,tt0386669,Battle of the Brave,2004,4.0,5.5,0.747541,"['Drama', 'History', 'Romance', 'War']"
151923,tt0107046,Gross Misconduct,1993,2.0,5.0,1.335058,"['Thriller', 'Drama']"
77625,tt0095663,Moving Target,1988,5.0,4.7,0.139717,"['Thriller', 'Crime', 'Drama', 'Romance']"
221161,tt2010976,Devoured,2012,13.0,6.4,1.343647,"['Thriller', 'Horror', 'Drama']"
270221,tt3301196,Neverlake,2013,24.0,5.3,7.022339,"['Horror', 'Drama', 'Mystery']"
278927,tt3040964,The Jungle Book,2016,2977.0,6.7,17.432758,"['Family', 'Adventure', 'Drama', 'Fantasy']"
65973,tt1286785,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,1993,26.0,5.9,1.579885,"['Action', 'Animation', 'Adventure']"
303857,tt3819668,Dragon Ball Z: Resurrection 'F',2015,377.0,6.8,11.350372,"['Action', 'Adventure', 'Animation', 'Fantasy']"
113525,tt0074475,Embryo,1976,5.0,4.6,3.949663,"['Horror', 'Science Fiction']"
82191,tt0067104,Flight of the Doves,1971,4.0,6.3,0.442775,"['Drama', 'Family']"
169962,tt0062829,Counterpoint,1967,4.0,7.0,0.447129,"['Adventure', 'War', 'Action']"
316002,tt1137470,Accidental Love,2015,95.0,3.9,5.213733,"['Romance', 'Comedy']"
206514,tt0074006,"I, Claudius",1976,22.0,7.1,1.648537,"['Drama', 'History']"
27379,tt1087832,The Apocalypse Code,2007,8.0,5.7,1.018081,"['Action', 'Adventure']"
41419,tt0487037,Mammoth,2006,13.0,3.6,4.853067,"['Action', 'Comedy', 'Science Fiction', 'Horror']"
32158,tt0929261,The Restless,2006,20.0,5.9,2.096442,"['Drama', 'Action', 'Romance']"
113958,tt0476293,Love Thy Neighbor,2006,5.0,6.4,0.257066,"['Drama', 'Thriller']"
316654,tt2979920,Bombay Velvet,2015,17.0,5.4,1.377993,"['Crime', 'Drama', 'Thriller']"
112672,tt0051349,Ambush at Cimarron Pass,1958,3.0,5.0,0.275856,"['Action', 'War', 'Western']"
70669,tt1617145,Dark Souls,2011,9.0,4.4,0.679519,"['Horror', 'Thriller']"
259075,tt0077225,Cave of the Sharks,1978,0.0,0.0,3.2e-05,"['Action', 'Adventure', 'Horror']"
105087,tt0067526,Cross Current,1971,1.0,5.0,0.131321,"['Crime', 'Horror', 'Thriller']"
27743,tt0122247,Serial Killing 101,2004,5.0,5.8,0.251914,"['Horror', 'Comedy']"
124504,tt0069547,What Am I Doing in the Middle of the Revolution?,1972,1.0,5.0,0.622694,"['Adventure', 'Comedy']"
197626,tt0118827,Casualties,1997,2.0,6.0,0.843872,"['Drama', 'Thriller']"
297621,tt1995477,There's Always Woodstock,2014,12.0,5.4,1.109909,"['Romance', 'Comedy', 'Music']"
45377,tt0071400,Death Sentence,1974,5.0,5.9,0.005351,"['Crime', 'Drama', 'Mystery', 'Thriller']"
23691,tt0795403,The Initiation of Sarah,2006,12.0,5.5,1.766511,"['Drama', 'Horror', 'Thriller']"
143547,tt0108135,Silent Tongue,1993,3.0,4.0,1.238099,"['Western', 'Drama', 'Horror']"
137484,tt1543566,New Year,2011,1.0,5.0,0.044016,"['Romance', 'Comedy', 'Drama']"
39242,tt0246834,The Other Me,2000,14.0,5.4,1.691634,"['TV Movie', 'Family', 'Comedy', 'Fantasy']"
78096,tt1243939,The Two Mr. Kissels,2008,6.0,4.7,0.233742,"['TV Movie', 'Drama']"
102931,tt1942972,Silent Witness,2011,2.0,6.5,0.929757,"['TV Movie', 'Drama', 'Crime']"
285856,tt3213222,Big Muddy,2014,3.0,5.5,0.752178,"['Crime', 'Western']"
73353,tt0411377,Man in the Mirror: The Michael Jackson Story,2004,3.0,5.0,0.9835,"['Drama', 'Documentary']"
101752,tt1303232,Tsumugi,2004,2.0,3.0,0.461111,"['Drama', 'Romance']"
319090,tt4056808,The Chinese Mayor,2015,4.0,6.8,0.292345,"['Documentary', 'Drama']"
41141,tt0847759,The Border,2007,9.0,5.3,0.652118,"['Drama', 'History']"
203801,tt1638355,The Man from U.N.C.L.E.,2015,2306.0,7.1,14.656875,"['Comedy', 'Action', 'Adventure']"
293625,tt0460943,The Ritual,2009,1.0,6.0,0.042204,"['Drama', 'Horror']"
172785,tt2040367,Expecting,2013,21.0,4.9,1.754062,"['Comedy', 'Drama']"
38246,tt0102882,Servants of Twilight,1991,9.0,5.6,0.03803,"['Horror', 'Thriller']"
44952,tt1242544,Last Day of Summer,2009,10.0,5.5,0.665979,"['Comedy', 'Drama']"
63971,tt0313608,Deserter,2002,6.0,5.3,1.347715,"['Drama', 'War']"
74546,tt1703919,Pulsar,2010,3.0,5.0,0.403924,"['Drama', 'Thriller', 'Mystery', 'Romance', 'Foreign']"
112878,tt0223856,The Opponent,2001,3.0,5.2,0.157463,"['Drama', 'Action']"
137683,tt2011300,The Kitchen,2012,10.0,4.7,4.424429,"['Comedy', 'Drama']"
134018,tt0844474,House of the Sleeping Beauties,2006,5.0,6.2,0.814379,"['Drama', 'Foreign', 'Thriller']"
82634,tt1210355,Pinprick,2009,2.0,5.0,0.087904,"['Drama', 'Thriller', 'Foreign']"
323027,tt4324302,Justice League: Gods and Monsters,2015,151.0,6.9,5.778906,"['Action', 'Animation', 'Fantasy']"
83785,tt0818602,Her Fatal Flaw,2006,1.0,2.0,0.250327,"['Drama', 'Thriller', 'Crime', 'Mystery']"
133738,tt1652361,186 Dollars to Freedom,2012,5.0,4.8,1.639233,"['Action', 'Drama']"
41950,tt0094827,Call Me,1988,1.0,5.5,1.204285,"['Thriller', 'Drama']"
212752,tt2338062,Cinemanovels,2013,3.0,6.0,0.73421,"['Drama', 'Romance', 'Comedy']"
12638,tt0100633,Kill Cruise,1990,2.0,4.5,0.543341,"['Adventure', 'Drama', 'Thriller']"
219248,tt0163318,Wicked Ways,1999,0.0,0.0,0.580768,"['Drama', 'Thriller']"
169644,tt2140429,Stalled,2013,18.0,5.1,1.957144,"['Comedy', 'Horror']"
87884,tt0072260,The Teacher,1974,7.0,2.9,0.57091,"['Thriller', 'Crime']"
128612,tt0116646,Invader,1997,5.0,5.5,0.517048,"['Science Fiction', 'Romance']"
83583,tt1670269,The Chateau Meroux,2011,10.0,5.0,0.444127,"['Drama', 'Comedy', 'Romance']"
199056,tt2327541,The Big Ask,2014,6.0,4.6,0.712233,"['Comedy', 'Drama']"
41342,tt1390397,Baseline,2010,3.0,5.7,0.352383,"['Action', 'Crime', 'Drama']"
286372,tt1791681,Treehouse,2014,26.0,3.5,1.574542,"['Thriller', 'Horror', 'Mystery']"
337879,tt2140423,Sorrow,2015,2.0,3.0,0.122062,"['Horror', 'Crime', 'Drama']"
338234,tt3799088,The Livingston Gardener,2015,2.0,1.5,0.184075,"['Drama', 'Mystery']"
255798,tt3339674,Burying the Ex,2014,136.0,5.5,5.702937,"['Comedy', 'Horror']"
287689,tt3895884,7 Days in Hell,2015,132.0,6.4,8.323292,"['TV Movie', 'Comedy']"
333594,tt3094252,Echoes Of War,2015,15.0,6.5,1.522946,"['Western', 'Drama', 'Thriller']"
285783,tt3488710,The Walk,2015,1151.0,6.9,9.425787,"['Adventure', 'Drama', 'Thriller']"
300671,tt4172430,13 Hours: The Secret Soldiers of Benghazi,2016,963.0,7.0,18.022579,"['Action', 'Drama', 'History', 'Thriller', 'War']"
324670,tt2106651,Spectral,2016,453.0,6.3,9.117924,"['Thriller', 'Action', 'Science Fiction']"
74645,tt0198769,Mondo Candido,1975,2.0,4.5,0.002001,"['Adventure', 'Comedy']"
66346,tt0294264,Aalavandhan,2001,4.0,7.5,0.208012,"['Action', 'Thriller']"
127856,tt2098628,Augustine,2012,13.0,5.7,1.435618,"['Drama', 'History']"
159324,tt0087022,Calendar Girl Murders,1984,2.0,4.5,0.538686,"['TV Movie', 'Crime']"
88658,tt0097076,Cold Feet,1989,0.0,0.0,0.02485,"['Crime', 'Comedy']"
308077,tt3121332,Nasty Baby,2015,27.0,5.1,2.422713,"['Comedy', 'Drama']"
348499,tt4437046,Bad Night,2015,15.0,4.9,2.278038,"['Comedy', 'Adventure']"
77000,tt1753476,Bar Sport,2011,47.0,4.7,2.585503,"['Comedy', 'Family']"
42679,tt1261055,Giulia Doesn't Date at Night,2009,8.0,7.0,0.899416,"['Drama', 'Thriller']"
73869,tt2006781,The Last Man on Earth,2011,5.0,5.5,0.478151,"['Drama', 'Science Fiction']"
58518,tt1669625,La vita facile,2011,21.0,6.1,1.117175,"['Comedy', 'Drama']"
56400,tt1261056,A Matter of Heart,2009,13.0,6.1,1.062729,"['Comedy', 'Drama']"
123375,tt2299792,A Special Day,2012,5.0,4.8,1.197777,"['Romance', 'Drama']"
146364,tt2058597,Cosimo and Nicole,2012,7.0,6.6,0.536977,"['Drama', 'Comedy']"
158182,tt1951299,There Will Come a Day,2013,4.0,6.0,0.490065,"['Comedy', 'Drama']"
182415,tt2447934,"Bianca come il latte, rossa come il sangue",2013,153.0,6.3,5.665259,"['Drama', 'Comedy']"
201010,tt2997896,Cha cha cha,2013,9.0,6.3,1.971406,"['Crime', 'Drama']"
262789,tt3628598,Ti ricordi di me?,2014,46.0,6.9,2.193513,"['Romance', 'Comedy']"
197089,tt2234543,A Castle in Italy,2013,10.0,5.8,1.254597,"['Comedy', 'Drama']"
215628,tt2406992,The Human Factor,2013,3.0,3.7,0.637629,"['Comedy', 'Thriller']"
234356,tt2491500,L'ultima ruota del carro,2013,27.0,6.4,1.875188,"['Comedy', 'Drama']"
56853,tt1365490,We Believed,2010,6.0,5.8,0.796792,"['Drama', 'History']"
287935,tt2390283,Midnight Sun,2014,18.0,5.8,2.355806,"['Family', 'Adventure']"
348544,tt1029364,Roanoke: The Lost Colony,2007,0.0,0.0,0.00353,"['History', 'Drama']"
58703,tt0114368,La scuola,1995,10.0,7.4,0.237707,"['Comedy', 'Drama']"
51917,tt1075114,A Whole Life Ahead,2008,65.0,6.5,3.372144,"['Romance', 'Drama', 'Comedy']"
165550,tt0134912,Provocateur,1998,1.0,3.0,0.992281,"['Thriller', 'Action', 'Drama']"
85009,tt0090186,Too Scared to Scream,1985,1.0,6.5,0.332156,"['Crime', 'Mystery', 'Thriller']"
18441,tt1160317,Death of a Ghost Hunter,2007,17.0,4.4,0.946641,"['Horror', 'Thriller']"
292988,tt2443022,Dark Mountain,2013,6.0,5.5,0.742753,"['Horror', 'Science Fiction', 'Thriller']"
273511,tt1974393,Ghost of Goodnight Lane,2014,9.0,4.4,0.459575,"['Horror', 'Comedy']"
80473,tt0112515,Black Day Blue Night,1996,3.0,6.7,0.481012,"['Drama', 'Thriller', 'Crime', 'Romance']"
257975,tt1822203,After Death,2012,2.0,4.3,0.530841,"['Mystery', 'Comedy', 'Drama', 'Science Fiction']"
82115,tt1808477,Skew,2011,21.0,4.4,1.213249,"['Horror', 'Thriller', 'Mystery']"
89847,tt0972855,Modus Operandi,2010,5.0,6.1,0.475206,"['Action', 'Thriller', 'Crime']"
273084,tt1794801,Bipolar,2014,1.0,9.0,0.543602,"['Thriller', 'Mystery']"
38162,tt0120353,Top of the World,1998,0.0,0.0,0.594651,"['Action', 'Drama', 'Thriller']"
28741,tt0871865,I Can See You,2008,3.0,4.3,0.404425,"['Horror', 'Thriller']"
219645,tt0109503,Criminal Passion,1994,2.0,4.0,1.103071,"['Crime', 'Mystery', 'Thriller']"
348574,tt0109136,Annie's Garden,1997,0.0,0.0,0.011778,"['Thriller', 'Drama']"
336560,tt4497416,Lake Placid vs. Anaconda,2015,23.0,4.7,2.123698,"['Action', 'Horror']"
292607,tt2821314,The Rise and Rise of Bitcoin,2014,23.0,7.0,0.880642,"['Documentary', 'History']"
299245,tt2309260,The Gallows,2015,370.0,4.9,7.51505,"['Horror', 'Thriller']"
78339,tt1980185,Memory Lane,2011,12.0,4.1,0.473176,"['Thriller', 'Crime', 'Science Fiction']"
51986,tt0238137,Tangled,2001,14.0,5.4,2.177699,"['Drama', 'Mystery', 'Thriller']"
239417,tt0460832,The Wedding Chest,2005,2.0,7.3,0.080188,"['Comedy', 'Drama']"
266353,tt3347518,In My Dreams,2014,58.0,6.1,6.07112,"['Romance', 'Drama', 'Fantasy']"
240566,tt2808986,Tokyo Tribe,2014,36.0,6.5,3.527196,"['Music', 'Science Fiction', 'Action', 'Drama', 'Crime']"
53851,tt0029899,The Baroness and the Butler,1938,1.0,6.5,0.039214,"['Comedy', 'Drama', 'Romance']"
63438,tt0075347,Treasure of Matecumbe,1976,2.0,4.3,0.011656,"['Action', 'Adventure']"
277687,tt3569374,The Midnight Swim,2015,11.0,5.3,1.892877,"['Mystery', 'Drama']"
19560,tt0968311,Taken in Broad Daylight,2009,11.0,4.7,1.789607,"['TV Movie', 'Drama', 'Crime']"
117700,tt2082289,Hannah's Law,2012,3.0,2.8,1.270417,"['Western', 'TV Movie']"
40039,tt0203940,Spiders,2000,26.0,4.3,1.831412,"['Horror', 'Science Fiction', 'Thriller']"
43200,tt1529233,Basilicata coast to coast,2010,70.0,6.0,3.107762,"['Comedy', 'Drama']"
22335,tt1245735,Smash Cut,2009,15.0,4.3,1.871453,"['Comedy', 'Horror']"
228101,tt1821700,Waar,2013,15.0,5.3,1.423913,"['Action', 'Drama', 'Thriller']"
23717,tt1068956,In the Name of God,2007,7.0,6.1,1.088775,"['Drama', 'Foreign']"
54155,tt1634334,Hands in the Air,2010,4.0,6.0,0.5223,"['Drama', 'Comedy', 'Romance']"
293299,tt3689498,Feast,2014,420.0,8.0,7.365663,"['Animation', 'Comedy', 'Drama', 'Family']"
44869,tt0037494,Adventure,1945,2.0,2.0,0.370546,"['Drama', 'Romance', 'Comedy']"
39318,tt0052545,Alias Jesse James,1959,5.0,6.8,0.677904,"['Action', 'Comedy']"
102038,tt0050204,Bombers B-52,1957,3.0,5.3,0.943944,"['Drama', 'Romance']"
29737,tt0076106,Greased Lightning,1977,5.0,6.4,3.558626,"['Action', 'Comedy', 'Drama']"
176867,tt0030225,Heart of the North,1938,0.0,0.0,0.007722,"['Western', 'Adventure']"
293901,tt2544472,Haunting of Cellblock 11,2014,11.0,3.5,0.955792,"['Thriller', 'Horror']"
58903,tt0088961,Creature,1985,20.0,4.7,5.475876,"['Science Fiction', 'Thriller', 'Horror']"
286657,tt2219210,Crawl or Die,2014,26.0,4.9,1.584846,"['Thriller', 'Science Fiction', 'Horror']"
28450,tt0099701,The Rift,1990,11.0,4.4,1.207963,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']"
40012,tt0482602,Raising Jeffrey Dahmer,2006,1.0,5.0,0.041153,"['Drama', 'Horror']"
82136,tt1386492,This Is Not a Movie,2011,8.0,5.9,1.999297,"['Drama', 'Comedy', 'Science Fiction', 'Foreign']"
238358,tt2235515,Fear Lives Here,2013,2.0,3.8,0.086426,"['Horror', 'Thriller']"
226792,tt1891770,Complicity,2013,3.0,3.3,0.745203,"['Drama', 'Thriller']"
41345,tt1320296,Shank,2010,29.0,5.0,2.792314,"['Action', 'Drama', 'Thriller']"
172390,tt1977087,Tom Sawyer & Huckleberry Finn,2014,7.0,4.6,0.834604,"['Family', 'Action', 'Adventure', 'Drama']"
320433,tt3030970,The Ninja Immovable Heart,2014,3.0,3.5,0.68636,"['Action', 'Drama']"
283201,tt3142688,Finding Fanny,2014,21.0,5.4,1.310166,"['Romance', 'Comedy', 'Drama']"
54392,tt0042265,The Blue Lamp,1950,18.0,7.0,2.094507,"['Crime', 'Drama']"
85643,tt0087465,In Heaven There Is No Beer?,1984,1.0,5.0,0.074231,"['Documentary', 'Music']"
119801,tt0060646,Made In Paris,1966,0.0,0.0,1.297068,"['Comedy', 'Romance']"
49418,tt0122227,Return to Treasure Island,1988,18.0,6.5,1.276059,"['Adventure', 'Animation', 'Comedy']"
290672,tt0167117,Detour,1998,0.0,0.0,0.616132,"['Thriller', 'Action', 'Crime', 'Drama']"
2166,tt0120013,The Revengers' Comedies,1998,7.0,3.8,1.537225,"['Comedy', 'Crime', 'Romance']"
198521,tt0076789,Sweet Revenge,1976,4.0,7.8,0.531228,"['Comedy', 'Crime']"
107352,tt0094087,Sweet Revenge,1987,1.0,6.0,0.890514,"['Adventure', 'Drama', 'Action', 'Thriller']"
133469,tt1850394,The Dream Team,2012,199.0,4.9,5.159723,"['Drama', 'Comedy', 'Romance']"
20389,tt1202522,The Escape,2009,4.0,4.4,0.734874,"['Drama', 'Foreign', 'Thriller']"
29466,tt0017103,The Magician,1926,1.0,5.0,0.149622,"['Horror', 'Drama']"
14096,tt0461989,The Magician,2005,3.0,6.0,0.156075,"['Comedy', 'Drama', 'Foreign']"
39535,tt0070774,Tarot,1973,0.0,0.0,0.000578,"['Horror', 'Thriller']"
13296,tt0827503,Hokkabaz,2006,15.0,6.5,1.366833,"['Comedy', 'Drama']"
95862,tt0022264,The Phantom of Paris,1931,1.0,0.0,0.040144,"['Drama', 'Mystery']"
181850,tt0363891,The Pirates of Penzance,1980,2.0,3.8,0.218585,"['Music', 'Comedy', 'Adventure']"
34098,tt0108339,Ticks,1993,35.0,5.2,2.76411,"['Horror', 'Science Fiction']"
29260,tt0041983,Trapped,1949,4.0,5.0,0.821465,"['Crime', 'Drama', 'Mystery', 'Thriller']"
35951,tt0224626,Dark Asylum,2001,0.0,0.0,0.005225,"['Thriller', 'Horror']"
47410,tt0125308,Trapped,1982,5.0,5.2,1.067135,"['Crime', 'Adventure', 'Thriller', 'Horror', 'Action']"
43533,tt0038199,Two O'Clock Courage,1945,5.0,4.7,0.510815,"['Crime', 'Drama', 'Mystery']"
120475,tt2980736,Dragon Ball: Episode of Bardock,2011,64.0,6.8,3.2213,"['Action', 'Animation', 'Adventure']"
132894,tt2415710,Aladdin and the Death Lamp,2012,2.0,4.0,0.635069,"['TV Movie', 'Adventure', 'Fantasy', 'Horror']"
347688,tt4717798,Scooby-Doo! And Kiss: Rock and Roll Mystery,2015,18.0,7.0,1.335477,"['Family', 'Animation']"
323383,tt4296254,Wuthering High,2015,9.0,4.9,1.286626,"['Thriller', 'Drama']"
207699,tt0376098,Punk Vacation,1990,4.0,3.0,0.476227,"['Crime', 'Action', 'Thriller']"
47447,tt0055950,Electra,1962,6.0,5.5,0.844574,"['Action', 'History']"
